date,PP,PGP,CRUDE,ret_PP,ret_PGP,ret_CRUDE,resid_PP,score_demand,score_overall,score_price_outlook,score_supply,index_demand,index_overall,index_price_outlook,index_supply,index_hybrid
2023-03-31,7637.0,7637.0,73.37260934580927,-0.0256598340748865,-0.0256598340748865,-0.0464417302646973,-0.0179007243494159,-0.540038536359625,-0.4,0.83733468,0.0399254020499999,-5.339887371793554,1.4999999999999982,19.30752633528721,10.584703725456553,6.513085672237552
2023-04-30,7566.4,7566.4,79.43842155054996,-0.0092874629987722,-0.0092874629987722,0.0794314535337266,-0.0148015751989687,-0.5593653181277299,0.4,0.17327039175,0.47217968,-5.899252689921284,1.899999999999998,19.48079672703721,11.056883405456553,6.634606860643119
2023-05-31,7089.0,7089.0,71.62090925736861,-0.0651731060345941,-0.0651731060345941,-0.1035950897647364,-0.0536838705921347,,,,,-5.899252689921284,1.899999999999998,19.48079672703721,11.056883405456553,6.634606860643119
2023-06-30,7070.25,7070.25,70.27428545270648,-0.0026484469106478,-0.0026484469106478,-0.0189811112010671,0.0007845233228685,-0.5559747842133135,0.6,0.08754488033,-0.181487125,-6.455227474134598,2.4999999999999982,19.56834160736721,10.875396280456552,6.622127603422291
2023-07-31,7237.6,7237.6,76.03449974060058,0.0233938197671612,0.0233938197671612,0.0787812323725747,0.0160935458955075,-0.245659439922875,0.6,0.2522004463793515,0.0156906775,-6.700886914057473,3.0999999999999983,19.82054205374656,10.891086957956553,6.777685524411409
2023-08-31,7596.75,7596.75,81.3208697775136,0.0484308645234854,0.0484308645234854,0.0672155032019548,0.0492954761845984,-0.0106632330948897,0.4,0.3279374852632755,-0.026169235,-6.711550147152363,3.4999999999999982,20.14847953900984,10.864917722956552,6.950461778703506
2023-09-30,7902.75,7902.75,89.43050003051758,0.0394902759127298,0.0394902759127298,0.0950591032065348,0.0374416393726301,-0.3813690786694425,0.3,0.0834404017078775,-0.078792555,-7.092919225821806,3.799999999999998,20.23191994071772,10.786125167956554,6.931281470713115
2023-10-31,7567.75,7567.75,85.46681837602095,-0.0433150027882991,-0.0433150027882991,-0.0453335762014264,-0.0364691881424366,-0.3663621234999999,-0.4,0.8086921499999999,0.0260407125,-7.459281349321806,3.399999999999998,21.040612090717715,10.812165880456554,6.948374155463116
2023-11-30,7558.0,7558.0,77.37666720435733,-0.0012891924500131,-0.0012891924500131,-0.0994429336070297,0.0071945332663507,-0.4999574084988308,0.6,0.85403805,0.097586792,-7.9592387578206365,3.9999999999999982,21.894650140717715,10.909752672456554,7.211291013838407
2023-12-31,7480.0,7480.0,72.12350006103516,-0.0103738129409105,-0.0103738129409105,-0.0703053496090273,-0.0077540734004235,-0.58319542422365,0.6,0.7284263,0.4952554979999999,-8.542434182044287,4.599999999999998,22.623076440717718,11.405008170456554,7.521412607282494
2024-01-31,7286.5,7286.5,73.86095210484096,-0.0262094709947717,-0.0262094709947717,0.0238043717794997,-0.0276834421396553,-0.44594455560995,0.6,0.8066481999999999,0.42158592,-8.988378737654237,5.1999999999999975,23.42972464071772,11.826594090456554,7.866984998380007
2024-02-29,7375.0,7375.0,76.61000022888183,0.0120725812342694,0.0120725812342694,0.0365433195056326,0.0132740691849898,-0.166783763690439,0.2,0.791840135,0.5445848099999999,-9.155162501344677,5.399999999999998,24.22156477571772,12.371178900456554,8.209395293707399
2024-03-31,7453.0,7453.0,80.40499992370606,0.0105207336736725,0.0105207336736725,0.0483487428407638,0.0117224869716599,-0.11456309740125,-0.4,0.0119001287768355,-0.401507415,-9.269725598745929,4.999999999999997,24.233464904494557,11.969671485456557,7.983352697801295
